Netlist file: net.in   Architecture file: arch.in
Array size: 92 x 92 logic blocks

#block name	x	y	subblk	block number
#----------	--	--	------	------------
[4950]		40	12	0	#3149
[4952]		42	21	0	#3150
[4953]		39	20	0	#3151
[4957]		38	18	0	#3152
[4958]		36	19	0	#3153
[4959]		39	18	0	#3154
[4967]		44	18	0	#3155
[4968]		35	21	0	#3156
[4969]		38	22	0	#3157
[4970]		36	21	0	#3158
[4971]		23	89	0	#3159
[4973]		53	23	0	#3160
[4981]		46	51	0	#3161
[4991]		30	36	0	#3162
[4995]		30	37	0	#3163
[4997]		31	33	0	#3164
[4999]		30	35	0	#3165
[5000]		23	37	0	#3166
[5002]		34	35	0	#3167
[5003]		25	35	0	#3168
[5006]		32	24	0	#3169
[5009]		30	8	0	#3170
[5010]		39	38	0	#3171
[5011]		33	20	0	#3172
[5012]		18	35	0	#3173
[5013]		35	25	0	#3174
[5014]		33	22	0	#3175
[5015]		21	33	0	#3176
[5017]		19	35	0	#3177
[5018]		35	23	0	#3178
[5019]		22	34	0	#3179
[5022]		20	32	0	#3180
[5024]		21	37	0	#3181
[5025]		31	22	0	#3182
[5026]		25	24	0	#3183
[5029]		29	20	0	#3184
[5030]		31	25	0	#3185
[5032]		31	24	0	#3186
[5033]		28	22	0	#3187
[5034]		30	23	0	#3188
[5037]		23	26	0	#3189
[5039]		26	24	0	#3190
[5040]		24	27	0	#3191
[5044]		14	26	0	#3192
[5045]		17	17	0	#3193
[5046]		13	17	0	#3194
[5047]		11	18	0	#3195
[5048]		17	10	0	#3196
[5049]		13	19	0	#3197
[5050]		15	10	0	#3198
[5051]		18	25	0	#3199
[5052]		24	11	0	#3200
[5055]		25	8	0	#3201
[5056]		21	32	0	#3202
[5058]		13	27	0	#3203
[5059]		24	9	0	#3204
[5060]		26	10	0	#3205
[5063]		20	20	0	#3206
[5064]		13	25	0	#3207
[5065]		16	25	0	#3208
[5066]		19	13	0	#3209
[5068]		20	14	0	#3210
[5070]		25	29	0	#3211
[5071]		24	34	0	#3212
[5072]		25	28	0	#3213
[5073]		24	35	0	#3214
[5075]		25	27	0	#3215
[5078]		26	26	0	#3216
[5079]		27	35	0	#3217
[5080]		27	29	0	#3218
[5082]		28	28	0	#3219
[5086]		23	33	0	#3220
[5087]		22	32	0	#3221
[5088]		38	25	0	#3222
[5089]		36	33	0	#3223
[5090]		36	27	0	#3224
[5091]		35	27	0	#3225
[5092]		36	32	0	#3226
[5094]		37	26	0	#3227
[5095]		37	32	0	#3228
[5096]		35	28	0	#3229
[5097]		33	31	0	#3230
[5098]		34	26	0	#3231
[5099]		35	26	0	#3232
[5101]		36	30	0	#3233
[5102]		35	31	0	#3234
[5103]		37	28	0	#3235
[5107]		27	24	0	#3236
[5108]		28	23	0	#3237
[5109]		25	25	0	#3238
[5110]		30	25	0	#3239
[5111]		28	21	0	#3240
[5112]		32	20	0	#3241
[5113]		32	19	0	#3242
[5114]		29	22	0	#3243
[5115]		32	22	0	#3244
[5116]		34	25	0	#3245
[5119]		32	25	0	#3246
[5120]		32	26	0	#3247
[5125]		24	24	0	#3248
[5128]		30	27	0	#3249
[5130]		28	30	0	#3250
[5131]		25	34	0	#3251
[5132]		26	28	0	#3252
[5134]		23	35	0	#3253
[5135]		30	31	0	#3254
[5138]		29	29	0	#3255
[5139]		31	27	0	#3256
[5140]		26	31	0	#3257
[5142]		35	30	0	#3258
[5143]		34	30	0	#3259
[5144]		33	27	0	#3260
[5145]		28	35	0	#3261
[5146]		29	32	0	#3262
[5148]		29	36	0	#3263
[5150]		35	34	0	#3264
[5151]		34	28	0	#3265
[5152]		32	31	0	#3266
[5166]		21	17	0	#3267
[5167]		21	18	0	#3268
[5168]		18	15	0	#3269
[5169]		23	17	0	#3270
[5174]		11	17	0	#3271
[5178]		14	16	0	#3272
[5184]		24	18	0	#3273
[5190]		26	27	0	#3274
[5196]		23	25	0	#3275
[5198]		23	34	0	#3276
[5211]		30	26	0	#3277
[5215]		29	26	0	#3278
[5219]		29	28	0	#3279
[5223]		25	32	0	#3280
[5239]		37	29	0	#3281
[5240]		33	29	0	#3282
[5241]		36	29	0	#3283
[5242]		37	30	0	#3284
[5243]		32	29	0	#3285
[5244]		35	29	0	#3286
[5245]		31	29	0	#3287
[5247]		36	28	0	#3288
[5248]		27	28	0	#3289
[5249]		32	28	0	#3290
[5252]		12	17	0	#3291
[5253]		19	17	0	#3292
[5254]		9	23	0	#3293
[5256]		21	7	0	#3294
[5258]		11	27	0	#3295
[5261]		23	9	0	#3296
[5262]		24	10	0	#3297
[5263]		13	16	0	#3298
[5264]		14	33	0	#3299
[5267]		12	33	0	#3300
[5271]		12	14	0	#3301
[5273]		24	6	0	#3302
[5274]		26	11	0	#3303
[5278]		10	17	0	#3304
[5279]		14	17	0	#3305
[5284]		8	25	0	#3306
[5286]		22	7	0	#3307
[5287]		27	9	0	#3308
[5291]		9	26	0	#3309
[5292]		13	23	0	#3310
[5300]		12	23	0	#3311
[5302]		12	9	0	#3312
[5304]		12	26	0	#3313
[5305]		18	5	0	#3314
[5307]		14	19	0	#3315
[5308]		18	10	0	#3316
[5309]		15	11	0	#3317
[5311]		10	16	0	#3318
[5312]		15	32	0	#3319
[5315]		12	30	0	#3320
[5317]		12	12	0	#3321
[5319]		17	6	0	#3322
[5325]		14	23	0	#3323
[5327]		15	13	0	#3324
[5329]		14	9	0	#3325
[5334]		11	19	0	#3326
[5337]		9	17	0	#3327
[5340]		19	20	0	#3328
[5344]		23	3	0	#3329
[5346]		17	27	0	#3330
[5347]		21	4	0	#3331
[5348]		23	11	0	#3332
[5351]		24	8	0	#3333
[5352]		19	21	0	#3334
[5353]		16	29	0	#3335
[5354]		17	30	0	#3336
[5361]		23	4	0	#3337
[5362]		23	7	0	#3338
[5366]		4	13	0	#3339
[5367]		3	12	0	#3340
[5368]		1	13	0	#3341
[5375]		1	15	0	#3342
[5376]		1	12	0	#3343
[5377]		3	13	0	#3344
[5378]		1	14	0	#3345
[5380]		8	13	0	#3346
[5381]		14	15	0	#3347
[5386]		7	13	0	#3348
[5390]		9	16	0	#3349
[5391]		8	15	0	#3350
[5393]		7	15	0	#3351
[5396]		24	3	0	#3352
[5397]		24	7	0	#3353
[5401]		4	17	0	#3354
[5402]		1	19	0	#3355
[5404]		2	21	0	#3356
[5407]		8	21	0	#3357
[5409]		8	24	0	#3358
[5414]		18	22	0	#3359
[5416]		5	18	0	#3360
[5426]		18	23	0	#3361
[5429]		8	26	0	#3362
[5431]		12	22	0	#3363
[5433]		13	8	0	#3364
[5435]		12	25	0	#3365
[5436]		16	7	0	#3366
[5437]		15	23	0	#3367
[5439]		19	12	0	#3368
[5440]		19	14	0	#3369
[5442]		15	25	0	#3370
[5443]		15	29	0	#3371
[5446]		14	29	0	#3372
[5448]		18	32	0	#3373
[5450]		19	33	0	#3374
[5451]		18	31	0	#3375
[5453]		14	34	0	#3376
[5454]		12	29	0	#3377
[5455]		18	29	0	#3378
[5457]		19	31	0	#3379
[5463]		17	8	0	#3380
[5468]		7	9	0	#3381
[5469]		10	9	0	#3382
[5470]		12	11	0	#3383
[5473]		4	11	0	#3384
[5474]		2	9	0	#3385
[5475]		3	9	0	#3386
[5486]		11	24	0	#3387
[5487]		13	22	0	#3388
[5494]		12	8	0	#3389
[5499]		6	11	0	#3390
[5500]		8	12	0	#3391
[5501]		23	13	0	#3392
[5504]		4	14	0	#3393
[5505]		2	16	0	#3394
[5507]		3	15	0	#3395
[5511]		24	17	0	#3396
[5512]		20	19	0	#3397
[5513]		24	5	0	#3398
[5514]		27	13	0	#3399
[5516]		22	5	0	#3400
[5517]		26	12	0	#3401
[5518]		23	18	0	#3402
[5519]		28	17	0	#3403
[5520]		27	17	0	#3404
[5521]		29	16	0	#3405
[5522]		30	16	0	#3406
[5523]		31	16	0	#3407
[5524]		20	29	0	#3408
[5525]		26	17	0	#3409
[5528]		15	8	0	#3410
[5529]		24	22	0	#3411
[5534]		21	23	0	#3412
[5535]		24	4	0	#3413
[5537]		19	18	0	#3414
[5538]		25	3	0	#3415
[5539]		26	4	0	#3416
[5540]		25	16	0	#3417
[5541]		29	18	0	#3418
[5542]		27	18	0	#3419
[5543]		28	19	0	#3420
[5544]		31	18	0	#3421
[5545]		24	20	0	#3422
[5547]		26	19	0	#3423
[5549]		10	15	0	#3424
[5553]		19	2	0	#3425
[5554]		21	5	0	#3426
[5555]		20	4	0	#3427
[5557]		20	6	0	#3428
[5558]		20	5	0	#3429
[5560]		18	4	0	#3430
[5561]		18	2	0	#3431
[5562]		19	4	0	#3432
[5564]		19	5	0	#3433
[5565]		9	2	0	#3434
[5566]		12	3	0	#3435
[5567]		13	5	0	#3436
[5576]		12	7	0	#3437
[5577]		11	5	0	#3438
[5578]		11	4	0	#3439
[5579]		11	3	0	#3440
[5580]		7	1	0	#3441
[5581]		7	2	0	#3442
[5583]		8	5	0	#3443
[5589]		7	6	0	#3444
[5590]		6	4	0	#3445
[5591]		8	7	0	#3446
[5593]		7	3	0	#3447
[5594]		6	2	0	#3448
[5598]		20	23	0	#3449
[5601]		21	2	0	#3450
[5602]		22	3	0	#3451
[5603]		20	1	0	#3452
[5607]		21	3	0	#3453
[5608]		21	1	0	#3454
[5610]		18	3	0	#3455
[5611]		19	1	0	#3456
[5612]		20	2	0	#3457
[5613]		20	3	0	#3458
[5615]		12	21	0	#3459
[5616]		17	7	0	#3460
[5618]		13	6	0	#3461
[5619]		19	8	0	#3462
[5620]		17	24	0	#3463
[5621]		16	21	0	#3464
[5622]		26	22	0	#3465
[5623]		27	21	0	#3466
[5624]		31	17	0	#3467
[5625]		30	18	0	#3468
[5626]		29	17	0	#3469
[5627]		30	21	0	#3470
[5629]		8	2	0	#3471
[5630]		10	3	0	#3472
[5632]		9	6	0	#3473
[5635]		15	2	0	#3474
[5636]		16	1	0	#3475
[5637]		17	5	0	#3476
[5639]		10	1	0	#3477
[5642]		12	2	0	#3478
[5643]		14	1	0	#3479
[5644]		12	6	0	#3480
[5646]		5	2	0	#3481
[5647]		4	3	0	#3482
[5648]		3	5	0	#3483
[5651]		9	1	0	#3484
[5653]		9	21	0	#3485
[5654]		11	22	0	#3486
[5656]		14	21	0	#3487
[5657]		18	6	0	#3488
[5663]		22	20	0	#3489
[5664]		27	19	0	#3490
[5665]		25	19	0	#3491
[5666]		30	19	0	#3492
[5667]		31	20	0	#3493
[5668]		24	21	0	#3494
[5670]		20	25	0	#3495
[5678]		19	26	0	#3496
[5682]		11	21	0	#3497
[5684]		17	4	0	#3498
[5685]		17	1	0	#3499
[5687]		17	3	0	#3500
[5688]		16	2	0	#3501
[5689]		17	2	0	#3502
[5693]		15	3	0	#3503
[5703]		6	6	0	#3504
[5704]		6	5	0	#3505
[5705]		3	4	0	#3506
[5708]		6	3	0	#3507
[5709]		3	3	0	#3508
[5710]		13	4	0	#3509
[5711]		14	3	0	#3510
[5713]		14	4	0	#3511
[5714]		13	1	0	#3512
[5715]		14	2	0	#3513
[5718]		13	2	0	#3514
[5723]		9	7	0	#3515
[5724]		6	7	0	#3516
[5725]		9	5	0	#3517
[5728]		9	3	0	#3518
[5729]		9	4	0	#3519
[5744]		19	29	0	#3520
[5745]		19	30	0	#3521
[5770]		9	28	0	#3522
[5775]		5	19	0	#3523
[5778]		31	32	0	#3524
[5788]		29	15	0	#3525
[5796]		2	8	0	#3526
[5797]		3	8	0	#3527
[5798]		3	7	0	#3528
[5800]		3	11	0	#3529
[5801]		1	9	0	#3530
[5802]		10	12	0	#3531
[5804]		10	10	0	#3532
[5808]		9	8	0	#3533
[5809]		6	9	0	#3534
[5810]		4	7	0	#3535
[5812]		5	9	0	#3536
[5816]		17	33	0	#3537
[5829]		29	35	0	#3538
[5837]		1	10	0	#3539
[5838]		3	16	0	#3540
[5839]		4	12	0	#3541
[5841]		1	16	0	#3542
[5842]		3	17	0	#3543
[5845]		9	25	0	#3544
[5847]		7	21	0	#3545
[5851]		9	19	0	#3546
[5852]		8	20	0	#3547
[5855]		7	20	0	#3548
[5861]		19	25	0	#3549
[5871]		10	26	0	#3550
[5873]		8	23	0	#3551
[5875]		30	34	0	#3552
[5883]		1	18	0	#3553
[5884]		1	20	0	#3554
[5885]		3	6	0	#3555
[5887]		4	18	0	#3556
[5889]		6	10	0	#3557
[5893]		1	21	0	#3558
[5894]		3	18	0	#3559
[5895]		3	14	0	#3560
[5897]		3	25	0	#3561
[5898]		2	22	0	#3562
[5902]		25	36	0	#3563
[5904]		5	25	0	#3564
[5906]		23	14	0	#3565
[5914]		8	11	0	#3566
[5917]		5	11	0	#3567
[5920]		9	10	0	#3568
[5921]		8	10	0	#3569
[5922]		7	7	0	#3570
[5924]		7	12	0	#3571
[5926]		7	8	0	#3572
[5930]		5	22	0	#3573
[5932]		4	24	0	#3574
[5935]		7	10	0	#3575
[5939]		2	23	0	#3576
[5941]		4	23	0	#3577
[5945]		4	25	0	#3578
[5946]		4	21	0	#3579
[5948]		3	20	0	#3580
[5960]		49	53	0	#3581
[5961]		48	56	0	#3582
[5962]		49	56	0	#3583
[5963]		41	53	0	#3584
[5964]		28	57	0	#3585
[5965]		37	58	0	#3586
[5966]		13	54	0	#3587
[5967]		39	58	0	#3588
[5968]		41	55	0	#3589
[5975]		7	53	0	#3590
[5976]		8	48	0	#3591
[5978]		7	49	0	#3592
[5979]		11	51	0	#3593
[5982]		6	52	0	#3594
[5983]		6	50	0	#3595
[5984]		12	55	0	#3596
[5987]		9	44	0	#3597
[5988]		9	41	0	#3598
[5989]		11	54	0	#3599
[5990]		13	58	0	#3600
[5992]		12	42	0	#3601
[5999]		23	57	0	#3602
[6001]		27	47	0	#3603
[6003]		24	47	0	#3604
[6004]		29	46	0	#3605
[6007]		27	45	0	#3606
[6011]		24	52	0	#3607
[6012]		30	51	0	#3608
[6013]		27	40	0	#3609
[6016]		18	47	0	#3610
[6017]		19	48	0	#3611
[6018]		16	54	0	#3612
[6019]		12	58	0	#3613
[6025]		17	56	0	#3614
[6027]		11	56	0	#3615
[6028]		16	48	0	#3616
[6030]		18	49	0	#3617
[6032]		20	41	0	#3618
[6035]		22	42	0	#3619
[6038]		20	62	0	#3620
[6040]		19	56	0	#3621
[6041]		27	57	0	#3622
[6042]		19	60	0	#3623
[6047]		20	59	0	#3624
[6049]		24	43	0	#3625
[6050]		17	42	0	#3626
[6056]		12	61	0	#3627
[6059]		15	46	0	#3628
[6062]		15	41	0	#3629
[6066]		17	43	0	#3630
[6074]		13	59	0	#3631
[6077]		17	50	0	#3632
[6079]		10	63	0	#3633
[6081]		10	59	0	#3634
[6087]		27	52	0	#3635
[6089]		24	53	0	#3636
[6095]		31	48	0	#3637
[6103]		25	45	0	#3638
[6105]		29	56	0	#3639
[6111]		21	45	0	#3640
[6114]		26	59	0	#3641
[6119]		28	46	0	#3642
[6122]		26	42	0	#3643
[6123]		25	58	0	#3644
[6124]		34	60	0	#3645
[6127]		19	46	0	#3646
[6132]		21	58	0	#3647
[6135]		19	50	0	#3648
[6138]		31	62	0	#3649
[6140]		35	58	0	#3650
[6143]		32	58	0	#3651
[6145]		38	59	0	#3652
[6152]		37	63	0	#3653
[6154]		26	54	0	#3654
[6155]		26	44	0	#3655
[6156]		26	40	0	#3656
[6157]		25	40	0	#3657
[6159]		38	61	0	#3658
[6161]		38	48	0	#3659
[6165]		18	45	0	#3660
[6169]		18	43	0	#3661
[6170]		17	45	0	#3662
[6171]		19	44	0	#3663
[6172]		18	52	0	#3664
[6174]		4	59	0	#3665
[6176]		10	51	0	#3666
[6177]		5	63	0	#3667
[6179]		5	58	0	#3668
[6180]		11	44	0	#3669
[6182]		13	51	0	#3670
[6184]		12	43	0	#3671
[6185]		9	61	0	#3672
[6189]		14	51	0	#3673
[6190]		7	61	0	#3674
[6192]		10	45	0	#3675
[6193]		14	40	0	#3676
[6196]		11	65	0	#3677
[6198]		11	60	0	#3678
[6200]		7	64	0	#3679
[6202]		6	61	0	#3680
[6205]		6	62	0	#3681
[6206]		6	57	0	#3682
[6207]		5	61	0	#3683
[6209]		13	47	0	#3684
[6210]		13	45	0	#3685
[6217]		9	46	0	#3686
[6224]		7	54	0	#3687
[6225]		8	52	0	#3688
[6226]		8	50	0	#3689
[6228]		8	58	0	#3690
[6230]		6	53	0	#3691
[6231]		10	49	0	#3692
[6235]		10	50	0	#3693
[6236]		10	54	0	#3694
[6239]		2	55	0	#3695
[6240]		1	54	0	#3696
[6242]		10	48	0	#3697
[6243]		11	49	0	#3698
[6246]		9	53	0	#3699
[6247]		12	53	0	#3700
[6249]		14	57	0	#3701
[6252]		8	49	0	#3702
[6253]		14	49	0	#3703
[6255]		10	62	0	#3704
[6269]		6	63	0	#3705
[6270]		5	57	0	#3706
[6271]		7	58	0	#3707
[6272]		9	56	0	#3708
[6276]		14	52	0	#3709
[6281]		6	58	0	#3710
[6284]		15	51	0	#3711
[6285]		14	53	0	#3712
[6287]		11	64	0	#3713
[6291]		25	61	0	#3714
[6293]		25	60	0	#3715
[6295]		29	51	0	#3716
[6297]		21	60	0	#3717
[6305]		29	53	0	#3718
[6308]		2	57	0	#3719
[6309]		1	62	0	#3720
[6312]		33	59	0	#3721
[6314]		35	56	0	#3722
[6315]		33	50	0	#3723
[6316]		34	52	0	#3724
[6318]		35	61	0	#3725
[6319]		33	54	0	#3726
[6325]		30	48	0	#3727
[6326]		34	49	0	#3728
[6329]		3	55	0	#3729
[6330]		1	52	0	#3730
[6332]		2	56	0	#3731
[6333]		3	57	0	#3732
[6334]		6	64	0	#3733
[6337]		5	65	0	#3734
[6351]		18	60	0	#3735
[6354]		17	61	0	#3736
[6355]		16	47	0	#3737
[6366]		16	40	0	#3738
[6401]		40	59	0	#3739
[6402]		39	60	0	#3740
[6429]		39	59	0	#3741
[6450]		17	60	0	#3742
[6453]		32	70	0	#3743
[6454]		32	69	0	#3744
[6457]		14	48	0	#3745
[6475]		20	39	0	#3746
[6479]		17	57	0	#3747
[6498]		28	50	0	#3748
[6499]		25	56	0	#3749
[6501]		25	57	0	#3750
[6503]		28	53	0	#3751
[6505]		23	55	0	#3752
[6506]		29	59	0	#3753
[6508]		22	57	0	#3754
[6509]		27	59	0	#3755
[6513]		22	45	0	#3756
[6514]		30	54	0	#3757
[6515]		21	57	0	#3758
[6517]		14	42	0	#3759
[6521]		20	46	0	#3760
[6524]		23	46	0	#3761
[6531]		22	63	0	#3762
[6536]		24	66	0	#3763
[6537]		19	65	0	#3764
[6538]		22	68	0	#3765
[6540]		18	67	0	#3766
[6541]		21	68	0	#3767
[6543]		22	69	0	#3768
[6547]		21	63	0	#3769
[6549]		21	61	0	#3770
[6551]		21	62	0	#3771
[6556]		23	66	0	#3772
[6557]		17	65	0	#3773
[6558]		21	66	0	#3774
[6560]		18	66	0	#3775
[6561]		17	66	0	#3776
[6563]		21	67	0	#3777
[6567]		26	63	0	#3778
[6569]		26	61	0	#3779
[6571]		25	63	0	#3780
[6576]		26	67	0	#3781
[6577]		17	68	0	#3782
[6578]		24	69	0	#3783
[6580]		18	70	0	#3784
[6581]		18	69	0	#3785
[6583]		21	69	0	#3786
[6612]		29	66	0	#3787
[6613]		20	66	0	#3788
[6614]		25	71	0	#3789
[6616]		19	69	0	#3790
[6617]		21	71	0	#3791
[6619]		22	71	0	#3792
[6626]		36	53	0	#3793
[6628]		36	56	0	#3794
[6629]		36	47	0	#3795
[6630]		36	52	0	#3796
[6633]		35	54	0	#3797
[6634]		37	55	0	#3798
[6636]		33	61	0	#3799
[6640]		34	50	0	#3800
[6642]		36	60	0	#3801
[6644]		15	40	0	#3802
[6647]		37	48	0	#3803
[6652]		13	42	0	#3804
[6653]		33	62	0	#3805
[6655]		32	61	0	#3806
[6657]		32	62	0	#3807
[6662]		33	67	0	#3808
[6663]		20	64	0	#3809
[6664]		31	66	0	#3810
[6666]		19	68	0	#3811
[6667]		20	68	0	#3812
[6669]		26	69	0	#3813
[6678]		28	70	0	#3814
[6679]		37	68	0	#3815
[6680]		21	65	0	#3816
[6682]		19	70	0	#3817
[6683]		21	70	0	#3818
[6685]		24	71	0	#3819
[6691]		37	49	0	#3820
[6692]		41	69	0	#3821
[6694]		39	69	0	#3822
[6696]		36	65	0	#3823
[6701]		28	69	0	#3824
[6702]		37	67	0	#3825
[6703]		18	65	0	#3826
[6705]		19	67	0	#3827
[6706]		18	68	0	#3828
[6708]		20	69	0	#3829
[6714]		38	52	0	#3830
[6717]		34	71	0	#3831
[6721]		33	71	0	#3832
[6722]		31	69	0	#3833
[6727]		38	89	0	#3834
[6729]		36	63	0	#3835
[6731]		35	62	0	#3836
[6736]		35	63	0	#3837
[6741]		36	68	0	#3838
[6742]		19	66	0	#3839
[6743]		31	67	0	#3840
[6745]		20	67	0	#3841
[6746]		22	67	0	#3842
[6750]		23	67	0	#3843
[6757]		9	58	0	#3844
[6758]		8	59	0	#3845
[6766]		38	88	0	#3846
[6775]		70	49	0	#3847
[6780]		52	41	0	#3848
[6783]		50	42	0	#3849
[6784]		47	43	0	#3850
[6785]		47	42	0	#3851
[6786]		51	42	0	#3852
[6787]		50	43	0	#3853
[6788]		50	44	0	#3854
[6789]		51	40	0	#3855
[6790]		53	39	0	#3856
[6795]		48	67	0	#3857
[6796]		49	60	0	#3858
[6797]		50	63	0	#3859
[6799]		50	60	0	#3860
[6800]		50	61	0	#3861
[6801]		51	62	0	#3862
[6802]		49	63	0	#3863
[6805]		49	59	0	#3864
[6808]		47	69	0	#3865
[6809]		47	70	0	#3866
[6811]		51	61	0	#3867
[6812]		51	56	0	#3868
[6814]		51	57	0	#3869
[6815]		83	47	0	#3870
[6816]		85	46	0	#3871
[6818]		82	46	0	#3872
[6819]		60	53	0	#3873
[6820]		64	51	0	#3874
[6821]		59	52	0	#3875
[6822]		58	54	0	#3876
[6824]		78	46	0	#3877
[6826]		63	49	0	#3878
[6827]		59	54	0	#3879
[6829]		76	46	0	#3880
[6831]		64	49	0	#3881
[6832]		60	52	0	#3882
[6833]		62	50	0	#3883
[6834]		62	51	0	#3884
[6835]		68	50	0	#3885
[6836]		67	48	0	#3886
[6838]		62	49	0	#3887
[6839]		64	50	0	#3888
[6842]		58	53	0	#3889
[6844]		59	50	0	#3890
[6845]		59	53	0	#3891
[6846]		53	54	0	#3892
[6847]		56	54	0	#3893
[6848]		59	51	0	#3894
[6852]		55	54	0	#3895
[6854]		63	50	0	#3896
[6855]		60	50	0	#3897
[6857]		53	48	0	#3898
[6858]		58	49	0	#3899
[6860]		55	49	0	#3900
[6862]		52	50	0	#3901
[6864]		50	49	0	#3902
[6868]		54	51	0	#3903
[6869]		54	45	0	#3904
[6870]		51	49	0	#3905
[6871]		54	48	0	#3906
[6873]		60	47	0	#3907
[6874]		61	48	0	#3908
[6878]		56	47	0	#3909
[6880]		57	45	0	#3910
[6883]		63	47	0	#3911
[6884]		58	46	0	#3912
[6889]		58	47	0	#3913
[6890]		62	47	0	#3914
[6891]		54	52	0	#3915
[6898]		56	49	0	#3916
[6899]		58	48	0	#3917
[6906]		55	51	0	#3918
[6908]		56	51	0	#3919
[6909]		59	49	0	#3920
[6923]		47	44	0	#3921
[6925]		46	42	0	#3922
[6926]		44	44	0	#3923
[6930]		46	43	0	#3924
[6932]		45	46	0	#3925
[6935]		42	49	0	#3926
[6936]		43	50	0	#3927
[6938]		43	48	0	#3928
[6940]		53	55	0	#3929
[6945]		3	49	0	#3930
[6946]		7	46	0	#3931
[6949]		2	49	0	#3932
[6950]		6	47	0	#3933
[6951]		3	45	0	#3934
[6952]		3	46	0	#3935
[6954]		3	47	0	#3936
[6955]		2	46	0	#3937
[6956]		5	47	0	#3938
[6959]		2	47	0	#3939
[6965]		41	51	0	#3940
[6966]		48	52	0	#3941
[6968]		43	52	0	#3942
[6969]		41	47	0	#3943
[6973]		39	53	0	#3944
[6975]		40	56	0	#3945
[6976]		28	43	0	#3946
[6978]		34	43	0	#3947
[6979]		35	42	0	#3948
[6980]		34	41	0	#3949
[6986]		33	42	0	#3950
[6989]		33	40	0	#3951
[6990]		32	41	0	#3952
[6991]		36	40	0	#3953
[6992]		37	40	0	#3954
[6995]		39	40	0	#3955
[6996]		38	41	0	#3956
[6997]		31	43	0	#3957
[6999]		29	42	0	#3958
[7000]		28	41	0	#3959
[7008]		29	47	0	#3960
[7009]		30	46	0	#3961
[7010]		29	43	0	#3962
[7011]		31	44	0	#3963
[7025]		15	37	0	#3964
[7027]		16	36	0	#3965
[7028]		13	38	0	#3966
[7029]		14	37	0	#3967
[7030]		40	43	0	#3968
[7031]		40	38	0	#3969
[7032]		39	39	0	#3970
[7035]		19	37	0	#3971
[7042]		41	43	0	#3972
[7043]		40	44	0	#3973
[7044]		19	38	0	#3974
[7049]		45	36	0	#3975
[7055]		43	40	0	#3976
[7056]		43	41	0	#3977
[7057]		43	37	0	#3978
[7058]		52	45	0	#3979
[7059]		42	41	0	#3980
[7060]		49	41	0	#3981
[7070]		48	40	0	#3982
[7072]		46	37	0	#3983
[7077]		51	37	0	#3984
[7080]		11	36	0	#3985
[7087]		1	38	0	#3986
[7088]		7	36	0	#3987
[7089]		2	38	0	#3988
[7090]		4	38	0	#3989
[7091]		8	41	0	#3990
[7093]		8	37	0	#3991
[7095]		5	37	0	#3992
[7096]		9	38	0	#3993
[7097]		3	43	0	#3994
[7099]		5	39	0	#3995
[7100]		3	44	0	#3996
[7101]		2	42	0	#3997
[7107]		5	43	0	#3998
[7109]		8	40	0	#3999
[7118]		5	41	0	#4000
[7119]		5	42	0	#4001
[7120]		2	41	0	#4002
[7121]		2	40	0	#4003
[7122]		4	35	0	#4004
[7123]		5	35	0	#4005
[7126]		4	31	0	#4006
[7129]		4	33	0	#4007
[7134]		2	33	0	#4008
[7140]		9	37	0	#4009
[7144]		11	35	0	#4010
[7169]		6	32	0	#4011
[7170]		5	31	0	#4012
[7172]		4	32	0	#4013
[7173]		6	30	0	#4014
[7174]		6	34	0	#4015
[7175]		1	28	0	#4016
[7176]		1	29	0	#4017
[7180]		3	32	0	#4018
[7181]		6	31	0	#4019
[7184]		8	32	0	#4020
[7193]		41	71	0	#4021
[7194]		42	70	0	#4022
[7195]		19	34	0	#4023
[28695]		1	27	0	#4024
[28698]		1	31	0	#4025
[28700]		1	30	0	#4026
[28702]		2	27	0	#4027
[28705]		12	35	0	#4028
[28706]		2	32	0	#4029
[28708]		7	30	0	#4030
[28710]		11	34	0	#4031
[28711]		9	31	0	#4032
[28712]		12	34	0	#4033
[28713]		8	31	0	#4034
[28715]		2	29	0	#4035
[28716]		7	31	0	#4036
[28718]		2	30	0	#4037
[28721]		7	32	0	#4038
[28724]		3	31	0	#4039
[28729]		5	34	0	#4040
[28731]		5	32	0	#4041
[28734]		6	29	0	#4042
[28735]		5	29	0	#4043
[28739]		3	28	0	#4044
[28743]		4	29	0	#4045
[28746]		7	29	0	#4046
[28747]		7	28	0	#4047
[28751]		5	28	0	#4048
[28755]		4	28	0	#4049
[28757]		1	26	0	#4050
[28758]		2	26	0	#4051
[28760]		6	26	0	#4052
[28763]		4	30	0	#4053
[28764]		3	29	0	#4054
[28765]		5	27	0	#4055
[28766]		3	26	0	#4056
[28767]		5	26	0	#4057
[28770]		4	27	0	#4058
[28771]		10	39	0	#4059
[28773]		10	34	0	#4060
[28775]		10	36	0	#4061
[28777]		12	37	0	#4062
[28779]		10	37	0	#4063
[28781]		10	35	0	#4064
[28783]		10	33	0	#4065
[28784]		7	33	0	#4066
[28786]		7	34	0	#4067
[28787]		8	33	0	#4068
[28789]		8	34	0	#4069
[28790]		9	32	0	#4070
[28792]		9	33	0	#4071
[28796]		9	35	0	#4072
[28798]		1	39	0	#4073
[28800]		7	38	0	#4074
[28802]		2	39	0	#4075
[28805]		2	43	0	#4076
